"","id","Longitude","Latitude","JLSA","A1","A3","A9","A10","B3","B4","C1","C2","C7","D2","D5","D6","F3","F5","G2","I14","I22","I23","I24","I25","H6","H8"
"301",62423,-109.387008,26.100781,"Ahome","0","0","Incineraci—n","Incineraci—n","Si","0","Si","Si","ninguno","Si","Si","ImportaciÌ_n de larvas","45","8","30","Si","0","Si","0","0","0","Si"
"302",62512,0,0,"Ahome",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",62554,-107.92609,24.88581,"Navolato Norte","0","Si","Entierro con cal y tierra","Incineraci—n","Si","Si","Si","Si","ninguno","0","Si","ImportaciÌ_n de larvas; Otros","10","8","9","0","0","0","Si","Si","Si","Si"
"304",62732,-109.369967,24.957306,"Ahome","Si","Si","Entierro con cal y tierra","Entierro con cal y tierra","Si","0","Si","Si","ninguno","Si","Si","ImportaciÌ_n de larvas","16","7.5","16","Si","Si",NA,"0","Si","0","Si"
"305",62772,0,0,"Ahome",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",62812,-109.408939,26.028847,"Ahome","0","0","Incineraci—n","Incineraci—n","Si","0","0","Si","ninguno","Si","Si","ImportaciÌ_n de larvas","4","6","18","Si","0",NA,"0","0","0","Si"
"307",63188,0,0,"Ahome",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",63193,-109.414403,26.008242,"Ahome","Si","0","Incineraci—n","Incineraci—n","Si","0","Si","Si","ninguno","Si","Si","ImportaciÌ_n de larvas","16","8","30","Si","0",NA,"0","0","0","Si"
"309",63236,0,0,"Ahome",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",63254,-109.387869,25.999106,"Ahome","Si","Si","Entierro con cal y tierra","Entierro con cal y tierra","Si","Si","0","Si","ninguno","Si","Si","ImportaciÌ_n de larvas","49","10","18","Si","0","Si","0","0","0","Si"
"311",63270,0,0,"Ahome",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",63319,-109.412608,25.960731,"Ahome","0","0","Incineraci—n","Incineraci—n","Si","0","0","Si","ninguno","Si","Si","ImportaciÌ_n de larvas","25","6","28","Si","0","Si","0","0","0","Si"
"313",63455,0,0,"Navolato Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",63493,0,0,"Navolato Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",63773,-106.341764,23.167436,"Mazatl‡n-San Ignacio","0","0","0","Incineraci—n","0","Si","0","Si","ninguno","0","Si","Otros","1","18","5","0","0","0","Si","Si","0","Si"
"316",63933,0,0,"Mazatl‡n-San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",63936,-106.3262,23.176344,"Mazatl‡n-San Ignacio","0","0","Entierro sin tratar","Incineraci—n","0","Si","0","Si","ninguno","0","Si","Siembra de organismos silvestres","3","7","18","0","Si","0","Si","Si","0","Si"
"318",66025,0,0,"Mazatl‡n-San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",66598,0,0,"Navolato Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",66716,-109.416253,26.019411,"Ahome","Si","Si","Entierro con cal y tierra","Incineraci—n","Si","0","0","Si","ninguno","Si","Si","ImportaciÌ_n de larvas","3","8","9","Si","0",NA,"0","0","0","Si"
"321",66791,0,0,"Ahome",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",69302,-107.91954,24.91693,"Navolato Norte","0","0","Entierro con cal y tierra","Incineraci—n","Si","Si","Si","0","ninguno","0","Si","Otros","10","5","8","0","0","0","Si","0","0","Si"
"323",70512,0,0,"Guasave Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",70527,0,0,"Ahome",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",70653,-109.412311,26.038742,"Ahome","Si","Si","Entierro con cal y tierra","Entierro con cal y tierra","Si","Si","0","Si","ninguno","Si","Si","ImportaciÌ_n de larvas","1","10","23","Si","0","Si","0","0","0","Si"
"326",70661,-109.361811,26.096783,"Ahome","0","0","Entierro con cal y tierra","Incineraci—n","Si","0","0","Si","ninguno","Si","Si","ImportaciÌ_n de larvas","1","9","18","Si","0","Si","0","0","0","Si"
"327",70667,0,0,"Ahome",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",70830,-109.397597,25.999086,"Ahome","Si","Si","Entierro con cal y tierra","Incineraci—n","Si","Si","0","Si","ninguno","Si","Si","ImportaciÌ_n de larvas","24","10","18",NA,NA,NA,NA,NA,NA,NA
"329",71032,-108.373769,25.326403,"Guasave Sur","Si","Si","0","Incineraci—n","Si","0","Si","Si","prod_quim","0","0","ImportaciÌ_n de larvas","20","10","27","0","0",NA,"0","0","0","Si"
"330",71032,-108.396461,25.324583,"Guasave Sur","Si","Si","0","Incineraci—n","Si","Si","0","0","filtracion","Si","0","ImportaciÌ_n de reproductores","27","10","17","Si","0",NA,"0","0","Si","Si"
"331",71032,-108.395628,25.306853,"Guasave Sur","Si","Si","Entierro con cal y tierra","Incineraci—n","Si","Si","Si","0",NA,"0","0",NA,"36","8","38","0","0",NA,"0","0","Si","Si"
"332",71126,0,0,"Guasave Sur","Si","Si","Entierro con cal y tierra","Incineraci—n","0","Si","0","0","filtracion","Si","0",NA,"4","10","16","0","0","0","0","0","Si","0"
"333",71172,0,0,"Navolato Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",71245,-107.93731,24.85729,"Navolato Norte","0","Si","Entierro con cal y tierra","Incineraci—n","Si","0","Si","Si","ninguno","0","Si","ImportaciÌ_n de reproductores; ImportaciÌ_n de larvas","29","4","20","Si","0","0","Si","Si","Si","Si"
"335",71305,0,0,"Guasave Sur","Si","Si","0","0","0","Si","Si","0","filtracion","Si","0",NA,"2","10","16","0","0","0","0","0","Si","Si"
"336",71511,0,0,"Ahome",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",71536,-109.448547,25.89382,"Ahome","Si","0","Entierro con cal y tierra","Entierro sin tratar","Si","Si","Si","Si","filtracion","Si","0","Otros","1","10","14","Si","0",NA,"0","0","0","Si"
"338",71640,-109.344177,26.57379,"Ahome","Si","Si","Entierro con cal y tierra","Entierro sin tratar","Si","Si","Si","Si","filtracion; prod_quim","Si","0","ImportaciÌ_n de reproductores","27","12","20","Si","0","Si","0","0","0","Si"
"339",71643,-109.344177,26.57379,"Ahome","Si","Si","Entierro con cal y tierra","Entierro sin tratar","Si","Si","Si","Si","filtracion","Si","0","ImportaciÌ_n de reproductores","38","12","27","Si","0","Si","0","0","0","Si"
"340",71741,-106.356497,23.196167,"Mazatl‡n-San Ignacio","0","0","0","0","0","Si","0","0","ninguno","0","Si","Siembra de organismos silvestres; ImportaciÌ_n de reproductores; ImportaciÌ_n de larvas","2","8","4","0","0","0","Si","Si","0","Si"
"341",71741,0,0,"Mazatl‡n-San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",71769,-106.536856,23.407878,"Mazatl‡n-San Ignacio","Si","0","Entierro con cal y tierra","Entierro con cal y tierra","Si","Si","0","Si","ninguno","0","Si","Siembra de organismos silvestres","1","8","18","0","0","0","0","Si","0","Si"
"343",71769,-106.270364,23.72135,"Mazatl‡n-San Ignacio","0","0","0","0","0","0","0","0","ninguno","0","0","Siembra de organismos silvestres","1","4","28","0","0","0","0","0","0","Si"
"344",71769,0,0,"Mazatl‡n-San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",71783,-109.345958,26.193197,"Ahome","Si","Si","Entierro con cal y tierra","Entierro sin tratar","Si","Si","Si","Si","filtracion; prod_quim; lag_ox","Si","0","ImportaciÌ_n de reproductores","35","10","25","Si","0","Si","0","0","Si","Si"
"346",71845,0,0,"Mazatl‡n-San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",71853,-109.200461,26.1065861,"Ahome","Si","Si","Entierro con cal y tierra","Entierro con cal y tierra","Si","0","Si","Si","filtracion; lag_ox","Si","0","ImportaciÌ_n de reproductores","34","12","12","Si","0","Si","0","0","0","Si"
"348",72044,-106.302786,23.164283,"Mazatl‡n-San Ignacio","0","0","Incineraci—n","Incineraci—n","0","Si","0","Si","ninguno","Si","Si","Siembra de organismos silvestres","9","10","23","0","0","0","Si","Si","0","Si"
"349",72054,-109.486999,26.647459,"Ahome","Si","Si","Entierro con cal y tierra","Entierro sin tratar","Si","Si","0","0","filtracion","Si","0","ImportaciÌ_n de reproductores","22","12","17","Si","0","0","0","0","0","Si"
"350",72060,0,0,"Guasave Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",72253,-108.485647,25.313297,"Guasave Norte","Si","0","Entierro sin tratar","Incineraci—n","Si","0","Si","Si","filtracion","0","Si","ImportaciÌ_n de reproductores; ImportaciÌ_n de larvas","6","8","28","0","0",NA,"Si","Si","Si","Si"
"352",72320,-109.317181,26.117492,"Ahome","0","0","Entierro con cal y tierra","Incineraci—n","Si","0","0","Si","ninguno","Si","Si","ImportaciÌ_n de reproductores; ImportaciÌ_n de larvas","10","8","15","Si","0",NA,"0","0","0","Si"
"353",72320,-109.304672,26.117389,"Ahome","0","0","Entierro con cal y tierra","Incineraci—n","Si","0","0","Si","ninguno","Si","Si","ImportaciÌ_n de reproductores; ImportaciÌ_n de larvas","2","10","15","Si","0",NA,"0","0","0","Si"
"354",72349,0,0,"Ahome",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",72453,-109.334375,26.108739,"Ahome","Si","0","Entierro con cal y tierra","Incineraci—n","Si","0","0","Si","ninguno","Si","Si","ImportaciÌ_n de reproductores","3","10","19","Si","0","Si","0","0","0","Si"
"356",72454,-109.312722,26.127783,"Ahome","0","0","Entierro con cal y tierra","Incineraci—n","Si","0","0","Si","ninguno","Si","Si","ImportaciÌ_n de reproductores; ImportaciÌ_n de larvas","3","10","15","Si","0",NA,"0","0","0","Si"
"357",72518,-108.634667,25.383114,"Guasave Norte","Si","0","Entierro sin tratar","Incineraci—n","Si","0","Si","Si","filtracion","0","Si",NA,"25","13","15","0","Si",NA,"Si","0","Si","Si"
"358",72519,-109.443054,26.632729,"Ahome","Si","Si","Entierro con cal y tierra","Entierro sin tratar","Si","0","Si","Si","filtracion","Si","0","ImportaciÌ_n de reproductores","15","12","26","0","0","0","0","0","0","Si"
"359",72520,0,0,"Ahome",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",72522,-109.388639,26.055597,"Ahome","0","0","Entierro con cal y tierra","Incineraci—n","Si","0","0","Si","ninguno","Si","Si","ImportaciÌ_n de larvas","9","10","19","Si","0",NA,"0","0","Si","Si"
"361",72559,0,0,"Ahome",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",72572,-109.400589,26.052764,"Ahome","0","0","Entierro con cal y tierra","Incineraci—n","Si","0","0","Si","ninguno","Si","Si","ImportaciÌ_n de reproductores; ImportaciÌ_n de larvas","6","10","19","Si","0",NA,"0","0","0","Si"
"363",72572,0,0,"Ahome",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",72620,-109.386381,26.051339,"Ahome","Si","0","Entierro con cal y tierra","Incineraci—n","Si","0","0","Si","ninguno","Si","Si","ImportaciÌ_n de larvas","6","10","19","Si","Si",NA,"0","0","0","Si"
"365",72633,0,0,"Ahome",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",72663,-109.379594,26.052556,"Ahome","Si","0","Entierro con cal y tierra","Incineraci—n","Si","0","0","Si","ninguno","Si","Si","ImportaciÌ_n de larvas","9","10","9","0","0",NA,"0","0","0","Si"
"367",72664,0,0,"Ahome",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",72881,0,0,"Mazatl‡n-San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",72897,0,0,"Mazatl‡n-San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",72955,-106.818431,23.715464,"Mazatl‡n-San Ignacio","Si","0","Incineraci—n","Incineraci—n","Si","0","Si","Si","ninguno","Si","Si","Siembra de organismos silvestres","19","35","20","0","Si",NA,"0","0","0","Si"
"371",72955,0,0,"Mazatl‡n-San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",73223,-108.749139,25.539425,"Guasave Norte","Si","0","Incineraci—n","Incineraci—n","Si","0","Si","Si","filtracion","0","Si","ImportaciÌ_n de reproductores; ImportaciÌ_n de larvas","10","10","13","Si","Si",NA,"Si","Si","Si","Si"
"373",73223,0,0,"Guasave Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",73246,-107.436,24.28353,"Eldorado","0","0","Entierro sin tratar","Incineraci—n","Si","Si","0","Si","ninguno","0","0","ImportaciÌ_n de reproductores; ImportaciÌ_n de larvas","3","10","15","0","0","0","0","0","Si","Si"
"375",73246,-107.4713,24.32648,"Eldorado","Si","Si","Incineraci—n","Incineraci—n","Si","Si","Si","Si","filtracion","0","Si",NA,"1","8","2 a–os","0","Si","0","0","0","Si","Si"
"376",73257,0,0,"Mazatl‡n-San Ignacio","Si","0","Incineraci—n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",73257,0,0,"Mazatl‡n-San Ignacio","0","0",NA,NA,NA,NA,NA,NA,"prod_quim; lag_ox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",73278,0,0,"Mazatl‡n-San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",73278,0,0,"Mazatl‡n-San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",73279,0,0,"Mazatl‡n-San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",73279,0,0,"Mazatl‡n-San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382",73280,0,0,"Mazatl‡n-San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",73280,0,0,"Mazatl‡n-San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384",73281,0,0,"Mazatl‡n-San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",73281,0,0,"Mazatl‡n-San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",73282,-106.300389,23.118481,"Mazatl‡n-San Ignacio","0","0","Entierro con cal y tierra","Entierro con cal y tierra","0","Si","0","0","ninguno","0","Si","ImportaciÌ_n de reproductores; Siembra de organismos silvestres","2","10","15","0","0","0","0","0","0","Si"
"387",73282,0,0,"Mazatl‡n-San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",73283,-106.340492,23.177708,"Mazatl‡n-San Ignacio","0","0","0","Incineraci—n","0","Si","0","Si","ninguno","0","Si","Siembra de organismos silvestres","3","10","15","0","0","0","Si","Si","0","Si"
"389",73283,0,0,"Mazatl‡n-San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390",73376,-107.4652,24.30435,"Eldorado","Si","Si","Entierro con cal y tierra","Incineraci—n","Si","Si","Si","Si","filtracion","0","Si","ImportaciÌ_n de reproductores; ImportaciÌ_n de larvas","3","8","30","0","Si","0","0","0","0","Si"
"391",73378,-107.478104,24.463631,"Eldorado","Si","Si","Entierro con cal y tierra","Incineraci—n","Si","Si","Si","Si",NA,"0","Si",NA,"5","8","6","Si","0","0","0","0","0","Si"
"392",73471,0,0,"Rosario",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",73497,-105.700394,22.58505,"Escuinapa","0","0","Incineraci—n","Incineraci—n","Si","Si","0","Si","ninguno","0","Si","Siembra de organismos silvestres","20","10","10","0","0","0","Si","Si","0","Si"
"394",73514,0,0,"Mazatl‡n-San Ignacio","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395",73514,0,0,"Mazatl‡n-San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",73724,0,0,"Escuinapa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",NA,0,0,"Eldorado","0","0","0","Incineraci—n","Si","0","0","Si","ninguno","0","0","ImportaciÌ_n de reproductores","2","10","19","0","0",NA,"0","Si","Si","Si"
"398",NA,0,0,"Eldorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",NA,-107.62992,24.52084,"Navolato Sur","Si","Si","Entierro sin tratar","Entierro sin tratar","Si","Si","Si","0",NA,"Si","Si","ImportaciÌ_n de reproductores","11","8","23","Si","Si",NA,"Si","Si","Si","Si"
"400",NA,-107.68771,24.53611,"Navolato Sur","Si","Si","Entierro con cal y tierra","Entierro con cal y tierra","Si","Si","Si","Si","prod_quim","0","Si","ImportaciÌ_n de reproductores","25","10","21. A–os","Si","Si","Si","Si","Si","Si","Si"
"401",NA,-107.65211,24.54639,"Navolato Sur","Si","Si","Entierro con cal y tierra","Entierro con cal y tierra","Si","Si","Si","Si",NA,"0","Si",NA,"15","10","15","Si","Si",NA,"Si","Si","Si","Si"
"402",NA,-107.62478,24.48142,"Navolato Sur","Si","0","Entierro con cal y tierra","Entierro con cal y tierra","Si","Si","Si","Si",NA,"0","Si","ImportaciÌ_n de reproductores; Siembra de organismos silvestres","12","8","19","Si","Si","0","Si","Si","Si","Si"
"403",NA,-107.64541,24.53857,"Navolato Sur","Si","Si","Entierro con cal y tierra","Entierro con cal y tierra","Si","Si","Si","0",NA,"Si","Si","Otros","5","8","8","0","Si","0","Si","Si","Si","Si"
"404",NA,-107.62139,24.48046,"Navolato Sur","Si","Si","Entierro sin tratar","Entierro sin tratar","Si","Si","Si","Si","filtracion; lag_ox","0","Si","ImportaciÌ_n de reproductores; ImportaciÌ_n de larvas; Siembra de organismos silvestres","16","8","18","Si","Si","0","Si","Si","Si","Si"
"405",NA,-107.74389,24.56966,"Navolato Sur","Si","Si","Incineraci—n","Incineraci—n","Si","0","Si","Si","filtracion; prod_quim","0","Si","Siembra de organismos silvestres","17","7","17. A–os","Si","Si","0","Si","Si","Si","Si"
"406",NA,-107.61177,24.61101,"Navolato Sur","Si","0","Entierro sin tratar","Entierro sin tratar","Si","Si","Si","0","filtracion","Si","0","Otros","22","10","10","Si","Si","0","0","0","0","Si"
"407",NA,-107.58773,24.58162,"Navolato Sur","Si","Si","Entierro sin tratar","Entierro sin tratar","Si","Si","Si","Si","filtracion","0","Si","Otros","5","8","20","0","0","0","Si","Si","Si","Si"
"408",NA,-106.784025,23.636308,"Mazatl‡n-San Ignacio","0","Si","Entierro sin tratar","Incineraci—n","0","Si","Si","0","ninguno","Si","0","Siembra de organismos silvestres","1","4","20","Si","0","0","0","Si","0","Si"
"409",NA,0,0,"Mazatl‡n-San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
